LMK_KEY,IMPROVEMENT_ITEM,IMPROVEMENT_SUMMARY_TEXT,IMPROVEMENT_DESCR_TEXT,IMPROVEMENT_ID,IMPROVEMENT_ID_TEXT,INDICATIVE_COST
276715339262018083116431401888138,5,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£5,000 - £8,000"
133805828832018083023135981768109,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£500 - £1,500"
133805828832018083023135981768109,2,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
133805828832018083023135981768109,3,Add additional 80 mm jacket to hot water cylinder,Add additional 80 mm jacket to hot water cylinder,3.0,,£15 - £30
133805828832018083023135981768109,4,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£200 - £400
133805828832018083023135981768109,5,Heating controls (thermostatic radiator valves),Heating controls (TRVs),13.0,,£350 - £450
133805828832018083023135981768109,6,Replace boiler with new condensing boiler,Condensing boiler,20.0,,"£2,200 - £3,000"
133805828832018083023135981768109,7,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
133805828832018083023135981768109,8,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£5,000 - £8,000"
145474349722018083022581480508578,1,Internal or external wall insulation,Internal or external wall insulation,7.0,,"£4,000 - £14,000"
145474349722018083022581480508578,2,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£20
145474349722018083022581480508578,3,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
145474349722018083022581480508578,4,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£5,000 - £8,000"
146472100652018083020222593780250,1,Draught proofing,Draught proofing,10.0,,£80 - £120
146472100652018083020222593780250,2,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£15
146472100652018083020222593780250,3,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£3,300 - £6,500"
146472100652018083020222593780250,4,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£5,000 - £8,000"
157034870312018083020202293780151,1,Draught proofing,Draught proofing,10.0,,£80 - £120
157034870312018083020202293780151,2,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£35
157034870312018083020202293780151,3,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£3,300 - £6,500"
157034870312018083020202293780151,4,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£5,000 - £8,000"
1659560349222018083021301520358748,1,Internal or external wall insulation,Internal or external wall insulation,7.0,,"£4,000 - £14,000"
1659560349222018083021301520358748,2,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
1659560349222018083021301520358748,3,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
1659560349222018083021301520358748,4,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£5,000 - £8,000"
179590476012018083016584596280058,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£500 - £1,500"
179590476012018083016584596280058,2,Internal or external wall insulation,Internal or external wall insulation,7.0,,"£4,000 - £14,000"
179590476012018083016584596280058,3,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£5,000 - £8,000"
194103808552018083023084298780751,1,Internal or external wall insulation,Internal or external wall insulation,7.0,,"£4,000 - £14,000"
194103808552018083023084298780751,2,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£4,000 - £6,000"
194103808552018083023084298780751,3,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£20
194103808552018083023084298780751,4,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
194103808552018083023084298780751,5,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£5,000 - £8,000"
21093379542018083011320548287508,1,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
21093379542018083011320548287508,2,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£15
21093379542018083011320548287508,3,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
21093379542018083011320548287508,4,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£5,000 - £8,000"
21193879342018083011295042287708,1,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
21193879342018083011295042287708,2,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£15
21193879342018083011295042287708,3,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
21193879342018083011295042287708,4,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£5,000 - £8,000"
1304889328832018082919150625278800,1,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£45
1304889328832018082919150625278800,2,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£200 - £400
1304889328832018082919150625278800,3,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
1304889328832018082919150625278800,4,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£5,000 - £8,000"
1659257011512018082919240490280561,1,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
1659257011512018082919240490280561,2,Heating controls (room thermostat),Heating controls (room thermostat),14.0,,£350 - £450
1659257011512018082919240490280561,3,Replace boiler with new condensing boiler,Condensing boiler,20.0,,"£2,200 - £3,000"
1659257011512018082919240490280561,4,Flue gas heat recovery device in conjunction with boiler,Flue gas heat recovery,50.0,,£400 - £900
1659257011512018082919240490280561,5,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£3,300 - £6,500"
1659257011512018082919240490280561,6,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£5,000 - £8,000"
176842449222018082918244793518008,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£500 - £1,500"
176842449222018082918244793518008,2,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
176842449222018082918244793518008,3,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£4,000 - £6,000"
176842449222018082918244793518008,4,High heat retention storage heaters and dual immersion cylinder,High heat retention storage heaters,61.0,,"£2,000 - £3,000"
176842449222018082918244793518008,5,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
176842449222018082918244793518008,6,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£5,000 - £8,000"
178533469202018082918083457382818,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£500 - £1,500"
178533469202018082918083457382818,2,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
178533469202018082918083457382818,3,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£30
178533469202018082918083457382818,4,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
178533469202018082918083457382818,5,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£5,000 - £8,000"
178563569542018082917593555382418,1,Increase loft insulation to 270 mm,Increase loft insulation to 270 mm,5.0,,£100 - £350
178563569542018082917593555382418,2,Cavity wall insulation,Cavity wall insulation,6.0,,"£500 - £1,500"
178563569542018082917593555382418,3,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
178563569542018082917593555382418,4,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£20
178563569542018082917593555382418,5,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
178563569542018082917593555382418,6,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£5,000 - £8,000"
178950969702018082918193750382218,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£850 - £1,500"
178950969702018082918193750382218,2,Cavity wall insulation,Cavity wall insulation,6.0,,"£500 - £1,500"
178950969702018082918193750382218,3,Internal or external wall insulation,Internal or external wall insulation,7.0,,"£4,000 - £14,000"
178950969702018082918193750382218,4,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
178950969702018082918193750382218,5,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£4,000 - £6,000"
178950969702018082918193750382218,6,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£15
178950969702018082918193750382218,7,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
178950969702018082918193750382218,8,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£5,000 - £8,000"
182648466812018082918034796280855,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£500 - £1,500"
182648466812018082918034796280855,2,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
182648466812018082918034796280855,3,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
182648466812018082918034796280855,4,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£5,000 - £8,000"
992358779942018082916050713282518,1,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£4,000 - £6,000"
992358779942018082916050713282518,2,Heating controls (thermostatic radiator valves),Heating controls (TRVs),13.0,,£350 - £450
992358779942018082916050713282518,3,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
992358779942018082916050713282518,4,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£5,000 - £8,000"
120490089222018082822113178288528,1,Room-in-roof insulation,Room-in-roof insulation,46.0,,"£1,500 - £2,700"
120490089222018082822113178288528,2,Cavity wall insulation,Cavity wall insulation,6.0,,"£500 - £1,500"
120490089222018082822113178288528,3,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
120490089222018082822113178288528,4,Heating controls (room thermostat),Heating controls (room thermostat),14.0,,£350 - £450
120490089222018082822113178288528,5,Replace boiler with new condensing boiler,Condensing boiler,20.0,,"£2,200 - £3,000"
120490089222018082822113178288528,6,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
120490089222018082822113178288528,7,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£5,000 - £8,000"
122762838832018082821584766268304,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£850 - £1,500"
122762838832018082821584766268304,2,Room-in-roof insulation,Room-in-roof insulation,46.0,,"£1,500 - £2,700"
122762838832018082821584766268304,3,Internal or external wall insulation,Internal or external wall insulation,7.0,,"£4,000 - £14,000"
122762838832018082821584766268304,4,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
122762838832018082821584766268304,5,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£25
122762838832018082821584766268304,6,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
122762838832018082821584766268304,7,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£5,000 - £8,000"
126015119402018082821502047982288,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£850 - £1,500"
126015119402018082821502047982288,2,Room-in-roof insulation,Room-in-roof insulation,46.0,,"£1,500 - £2,700"
126015119402018082821502047982288,3,Internal or external wall insulation,Internal or external wall insulation,7.0,,"£4,000 - £14,000"
126015119402018082821502047982288,4,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
126015119402018082821502047982288,5,Heating controls (thermostatic radiator valves),Heating controls (TRVs),13.0,,£350 - £450
126015119402018082821502047982288,6,Replace boiler with new condensing boiler,Condensing boiler,20.0,,"£2,200 - £3,000"
126015119402018082821502047982288,7,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
126015119402018082821502047982288,8,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£5,000 - £8,000"
126652736052018082822263890280248,1,Internal or external wall insulation,Internal or external wall insulation,7.0,,"£4,000 - £14,000"
126652736052018082822263890280248,2,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£800 - £1,200"
126652736052018082822263890280248,3,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£20
126652736052018082822263890280248,4,Heating controls (thermostatic radiator valves),Heating controls (TRVs),13.0,,£350 - £450
126652736052018082822263890280248,5,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
126652736052018082822263890280248,6,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£5,000 - £8,000"
175497829442018082821102954382288,1,Internal or external wall insulation,Internal or external wall insulation,7.0,,"£4,000 - £14,000"
175497829442018082821102954382288,2,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£4,000 - £6,000"
175497829442018082821102954382288,3,Replace boiler with new condensing boiler,Condensing boiler,20.0,,"£2,200 - £3,000"
175497829442018082821102954382288,4,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
175497829442018082821102954382288,5,Secondary glazing to single glazed windows,Secondary glazing to single glazed windows,9.0,,"£1,000 - £1,500"
175497829442018082821102954382288,6,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£5,000 - £8,000"
178468405612018082820505196280656,1,Internal or external wall insulation,Internal or external wall insulation,7.0,,"£4,000 - £14,000"
178468405612018082820505196280656,2,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£4,000 - £6,000"
178468405612018082820505196280656,3,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£20
178468405612018082820505196280656,4,Solar water heating,Solar water heating,19.0,,"£4,000 - £6,000"
178468405612018082820505196280656,5,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£5,000 - £8,000"
